stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
AXISBANK,2018-11-19,2018-11-21,617.6,625.75,323.0,2632.4499999999825,0.013196243523316024
HDFCBANK,2018-11-20,2018-11-21,1006.38,1009.72,181.0,604.5400000000081,0.003318825890816622
BANDHANBNK,2018-11-15,2018-11-22,463.5,452.8,431.0,-4611.6999999999825,-0.023085221143473545
INDUSINDBK,2018-11-21,2018-11-26,1549.15,1563.0,129.0,1786.6499999999942,0.008940386663654203
AUBANK,2018-11-22,2018-11-27,295.0,303.05,644.0,5184.200000000012,0.027288135593220377
AXISBANK,2018-11-27,2018-11-28,624.0,626.6,315.0,819.0,0.004166666666666703
FEDERALBNK,2018-11-27,2018-11-29,81.25,85.25,2461.0,9844.0,0.04923076923076923
BANDHANBNK,2018-11-28,2018-11-29,465.9,488.0,423.0,9348.300000000017,0.04743507190384208
HDFCBANK,2018-11-29,2018-11-30,1066.12,1060.22,187.0,-1103.2999999999593,-0.005534086219187206
PNB,2018-11-26,2018-12-03,71.35,71.55,2730.0,546.0000000000291,0.002803083391730944
BANDHANBNK,2018-11-30,2018-12-03,486.0,493.9,411.0,3246.899999999994,0.016255144032921765
SBIN,2018-11-29,2018-12-03,288.0,287.3,694.0,-485.79999999998836,-0.002430555555555516
KOTAKBANK,2018-12-03,2018-12-04,1227.0,1225.9,162.0,-178.19999999998254,-0.0008964955175223382
AXISBANK,2018-12-04,2018-12-06,623.8,599.0,320.0,-7936.0,-0.039756332157742796
INDUSINDBK,2018-12-03,2018-12-06,1653.95,1567.1,120.0,-10422.0,-0.052510656307627274
SBIN,2018-12-06,2018-12-07,275.6,276.0,725.0,289.9999999999709,0.0014513788098692933
ICICIBANK,2018-12-07,2018-12-10,351.5,346.25,556.0,-2919.0,-0.014935988620199146
AUBANK,2018-12-04,2018-12-10,303.05,291.05,659.0,-7908.0,-0.039597426167299124
INDUSINDBK,2018-12-07,2018-12-10,1570.65,1556.0,127.0,-1860.5500000000175,-0.009327348549963449
SBIN,2018-12-10,2018-12-11,274.35,281.75,728.0,5387.1999999999825,0.026972844906141706
AUBANK,2018-12-11,2018-12-12,298.0,309.5,671.0,7716.5,0.03859060402684564
KOTAKBANK,2018-12-11,2018-12-12,1238.65,1234.0,148.0,-688.2000000000116,-0.003754087110967659
INDUSINDBK,2018-12-11,2018-12-12,1556.75,1578.9,128.0,2835.2000000000116,0.014228360366147481
FEDERALBNK,2018-12-12,2018-12-14,88.45,91.45,2261.0,6783.0,0.033917467495760314
ICICIBANK,2018-12-13,2018-12-17,349.55,358.5,572.0,5119.399999999994,0.025604348448004546
SBIN,2018-12-14,2018-12-17,288.7,290.25,692.0,1072.6000000000058,0.005368895046761383
PNB,2018-12-17,2018-12-18,72.8,74.4,2747.0,4395.200000000012,0.021978021978022098
BANKBARODA,2018-11-22,2018-12-19,109.8,115.4,1821.0,10197.600000000035,0.05100182149362485
KOTAKBANK,2018-12-18,2018-12-19,1236.9,1224.1,161.0,-2060.8000000000466,-0.01034845177459793
AXISBANK,2018-12-12,2018-12-19,622.0,640.0,314.0,5652.0,0.028938906752411574
HDFCBANK,2018-12-19,2018-12-20,1061.5,1069.0,188.0,1410.0,0.00706547338671691
SBIN,2018-12-19,2018-12-20,299.5,294.0,667.0,-3668.5,-0.018363939899833055
FEDERALBNK,2018-12-19,2018-12-21,94.6,92.95,2114.0,-3488.0999999999767,-0.01744186046511619
